Date,DayOfWeek,Guests,Event,Weather,Dish,Prepared_Qty,Sold_Qty,Waste_Qty
16-11-2024,Saturday,169,Festival,Cloudy,Dal Tadka,37,34,3
29-11-2024,Friday,223,,Sunny,Butter Naan,32,32,3
01-09-2024,Sunday,129,,Cloudy,Chole Bhature,35,35,3
15-05-2024,Wednesday,359,,Rainy,Kale Smoothie,41,41,3
13-11-2024,Wednesday,252,,Hot,Chicken Curry,29,26,3
11-09-2024,Wednesday,339,Festival,Sunny,Chicken Curry,50,48,9
10-04-2024,Wednesday,352,,Hot,Grilled Fish,30,27,3
24-10-2024,Thursday,265,,Cold,Pizza Margherita,27,27,3
25-07-2024,Thursday,260,,Hot,Dal Tadka,20,19,7
05-02-2024,Monday,363,,Cloudy,Idli Sambar,27,26,7
15-02-2024,Thursday,129,,Cold,Chicken Curry,41,41,3
05-05-2024,Sunday,135,,Hot,Dal Tadka,30,30,3
05-06-2024,Wednesday,251,,Rainy,Paneer Tikka,43,39,4
15-05-2024,Wednesday,127,Wedding,Cloudy,Chicken Biryani,33,33,3
12-01-2024,Friday,363,,Sunny,Veg Biryani,50,46,4
22-02-2024,Thursday,56,,Cold,Veg Biryani,33,31,9
23-05-2024,Thursday,153,Festival,Sunny,Miso Soup,42,41,7
11-09-2024,Wednesday,240,,Sunny,Dal Tadka,29,29,3
07-09-2024,Saturday,343,Corporate Party,Sunny,Veg Biryani,46,46,3
29-12-2024,Sunday,254,,Sunny,Fried Rice,30,29,7
30-04-2024,Tuesday,338,,Rainy,Chicken Curry,37,37,3
18-04-2024,Thursday,211,,Cold,Pasta Alfredo,50,47,3
02-09-2024,Monday,117,,Cold,Hakka Noodles,48,46,9
05-03-2024,Tuesday,344,,Sunny,Chicken Biryani,50,46,4
13-07-2024,Saturday,393,,Cold,Paneer Butter Masala,50,49,7
20-07-2024,Saturday,186,Festival,Rainy,Grilled Fish,50,49,7
30-12-2024,Monday,184,,Cloudy,Butter Naan,39,36,3
04-12-2024,Wednesday,55,,Sunny,Paneer Butter Masala,24,20,4
04-10-2024,Friday,137,Conference,Cloudy,Pizza Margherita,49,47,9
06-09-2024,Friday,75,,Hot,Sushi Rolls,20,20,3
26-03-2024,Tuesday,51,Corporate Party,Cold,Veg Manchurian,50,47,3
03-01-2024,Wednesday,69,,Hot,Chicken Biryani,36,33,3
29-04-2024,Monday,379,,Rainy,Idli Sambar,50,50,3
20-05-2024,Monday,132,Wedding,Sunny,Chicken Biryani,34,34,3
15-05-2024,Wednesday,185,,Cold,Veg Biryani,42,41,7
29-12-2024,Sunday,252,Conference,Cold,Dal Tadka,50,49,7
30-07-2024,Tuesday,103,,Rainy,Chole Bhature,32,31,7
11-02-2024,Sunday,365,,Sunny,Miso Soup,33,33,3
22-05-2024,Wednesday,310,Festival,Rainy,Ragi Mudde,50,46,4
20-02-2024,Tuesday,68,Wedding,Cold,Veg Manchurian,50,46,4
05-11-2024,Tuesday,224,,Hot,Idli Sambar,26,22,4
06-05-2024,Monday,351,Conference,Cloudy,Grilled Fish,50,47,3
19-11-2024,Tuesday,381,,Cold,Fried Rice,42,38,4
10-10-2024,Thursday,316,,Sunny,Fried Rice,31,31,3
27-05-2024,Monday,283,Conference,Rainy,Chicken Biryani,46,46,3
13-08-2024,Tuesday,389,Festival,Rainy,Miso Soup,50,50,3
12-11-2024,Tuesday,75,,Cold,Chicken Curry,37,37,3
18-11-2024,Monday,219,,Hot,Veg Pulao,31,28,3
30-10-2024,Wednesday,315,Corporate Party,Hot,Hakka Noodles,50,47,3
21-04-2024,Sunday,101,Conference,Rainy,Paneer Butter Masala,50,46,4
31-12-2024,Tuesday,79,Wedding,Cold,Masala Dosa,50,50,3
06-07-2024,Saturday,193,Wedding,Sunny,Chicken Biryani,50,50,3
27-05-2024,Monday,295,Wedding,Cloudy,Chole Bhature,50,50,3
05-11-2024,Tuesday,384,,Cloudy,Hakka Noodles,43,43,3
05-05-2024,Sunday,304,,Cloudy,Fried Rice,45,42,3
21-01-2024,Sunday,239,,Hot,Veg Manchurian,50,50,3
02-05-2024,Thursday,118,,Sunny,Dal Tadka,28,28,3
09-09-2024,Monday,354,,Rainy,Pav Bhaji,35,35,3
16-11-2024,Saturday,57,,Hot,Dal Tadka,26,24,9
29-01-2024,Monday,291,,Rainy,Chicken Curry,44,43,7
31-07-2024,Wednesday,273,Wedding,Hot,Veg Biryani,49,48,7
24-08-2024,Saturday,58,,Sunny,Pav Bhaji,50,50,3
05-03-2024,Tuesday,60,Corporate Party,Sunny,Mutton Curry,33,33,3
04-09-2024,Wednesday,93,Festival,Cold,Grilled Fish,38,36,9
13-10-2024,Sunday,267,Conference,Cold,Paneer Butter Masala,50,48,9
29-01-2024,Monday,310,Festival,Cloudy,Paneer Butter Masala,45,45,3
16-06-2024,Sunday,156,,Cold,Aloo Paratha,50,50,3
15-06-2024,Saturday,209,,Rainy,Butter Naan,25,22,3
14-06-2024,Friday,197,,Sunny,Chicken Biryani,28,26,9
03-09-2024,Tuesday,211,,Cold,Butter Naan,38,36,9
26-06-2024,Wednesday,108,,Sunny,Dal Tadka,37,35,9
18-01-2024,Thursday,234,,Sunny,Chicken Curry,28,27,7
14-07-2024,Sunday,368,Wedding,Cold,Pizza Margherita,50,46,4
01-08-2024,Thursday,144,Conference,Cold,Hakka Noodles,42,41,7
30-01-2024,Tuesday,54,,Hot,Butter Naan,21,18,3
24-10-2024,Thursday,208,,Rainy,Hakka Noodles,37,34,3
10-01-2024,Wednesday,106,,Cloudy,Kale Smoothie,28,25,3
10-03-2024,Sunday,307,Corporate Party,Rainy,Pumpkin Soup,50,48,9
25-12-2024,Wednesday,86,,Rainy,Dal Tadka,20,18,9
24-01-2024,Wednesday,373,Wedding,Rainy,Chicken Biryani,50,50,3
18-11-2024,Monday,268,,Rainy,Dal Tadka,50,46,4
03-03-2024,Sunday,163,,Rainy,Chole Bhature,50,50,3
02-12-2024,Monday,349,Corporate Party,Hot,Paneer Tikka,50,49,7
07-06-2024,Friday,353,,Sunny,Fried Rice,50,49,7
01-03-2024,Friday,310,,Cold,Chicken Curry,48,46,9
06-02-2024,Tuesday,352,,Cloudy,Chicken Biryani,46,46,3
07-10-2024,Monday,318,,Cold,Aloo Paratha,37,35,9
17-02-2024,Saturday,372,Corporate Party,Rainy,Chicken Biryani,50,50,3
11-09-2024,Wednesday,381,Conference,Sunny,Veg Pulao,46,43,3
23-04-2024,Tuesday,338,Conference,Cold,Butter Naan,45,45,3
13-11-2024,Wednesday,90,Conference,Hot,Masala Dosa,27,27,3
19-05-2024,Sunday,69,Festival,Rainy,Sushi Rolls,48,45,3
12-12-2024,Thursday,279,,Hot,Chicken Biryani,46,46,3
01-02-2024,Thursday,50,Wedding,Cloudy,Veg Biryani,36,36,3
06-05-2024,Monday,394,,Hot,Dal Tadka,50,47,3
13-11-2024,Wednesday,260,,Sunny,Paneer Butter Masala,39,37,9
13-10-2024,Sunday,361,,Cold,Paneer Butter Masala,43,39,4
18-06-2024,Tuesday,305,,Hot,Paneer Butter Masala,44,44,3
14-06-2024,Friday,51,Festival,Sunny,Aloo Paratha,42,42,3
18-03-2024,Monday,233,,Rainy,Paneer Butter Masala,29,26,3
06-04-2024,Saturday,274,,Hot,Chicken Biryani,43,39,4
03-03-2024,Sunday,273,,Hot,Veg Biryani,45,45,3
10-05-2024,Friday,50,,Cold,Masala Dosa,34,33,7
31-10-2024,Thursday,381,,Cold,Chicken Biryani,42,42,3
19-07-2024,Friday,284,,Sunny,Dal Tadka,27,23,4
29-01-2024,Monday,108,,Hot,Dal Tadka,24,21,3
09-08-2024,Friday,165,,Hot,Pizza Margherita,36,35,7
13-02-2024,Tuesday,128,,Rainy,Fried Rice,39,37,9
07-01-2024,Sunday,222,,Rainy,Butter Naan,50,49,7
03-07-2024,Wednesday,290,,Sunny,Chicken Biryani,47,47,3
28-05-2024,Tuesday,276,,Cloudy,Masala Dosa,38,37,7
22-03-2024,Friday,83,,Rainy,Chole Bhature,27,27,3
03-11-2024,Sunday,190,,Hot,Veg Manchurian,43,43,3
08-04-2024,Monday,55,Wedding,Cold,Bruschetta,42,42,3
18-05-2024,Saturday,322,,Sunny,Masala Dosa,40,40,3
12-09-2024,Thursday,271,,Cloudy,Veg Biryani,27,27,3
26-05-2024,Sunday,322,Corporate Party,Hot,Grilled Fish,50,50,3
23-12-2024,Monday,297,Wedding,Cloudy,Chicken Curry,50,47,3
05-11-2024,Tuesday,50,,Sunny,Grilled Fish,42,42,3
05-04-2024,Friday,305,,Sunny,Aloo Paratha,50,50,3
09-10-2024,Wednesday,202,Wedding,Sunny,Pav Bhaji,45,45,3
03-06-2024,Monday,399,,Rainy,Chicken Biryani,50,46,4
08-06-2024,Saturday,236,Corporate Party,Cold,Veg Biryani,41,40,7
09-11-2024,Saturday,363,,Hot,Pav Bhaji,46,43,3
28-09-2024,Saturday,260,,Hot,Chicken Curry,33,33,3
19-04-2024,Friday,310,,Sunny,Veg Biryani,50,46,4
07-06-2024,Friday,51,,Hot,Veg Biryani,24,24,3
28-06-2024,Friday,139,,Cloudy,Chicken Biryani,45,45,3
20-10-2024,Sunday,219,,Cold,Masala Dosa,50,46,4
09-06-2024,Sunday,283,,Rainy,Veg Biryani,27,27,3
26-02-2024,Monday,81,,Cold,Chicken Curry,49,49,3
15-03-2024,Friday,336,,Cold,Veg Manchurian,30,29,7
20-12-2024,Friday,112,,Hot,Chicken Biryani,45,45,3
30-01-2024,Tuesday,229,Wedding,Cloudy,Paneer Tikka,43,41,9
06-09-2024,Friday,189,,Sunny,Chicken Biryani,44,44,3
12-12-2024,Thursday,58,,Cold,Masala Dosa,44,44,3
08-02-2024,Thursday,255,,Hot,Paneer Tikka,36,36,3
15-12-2024,Sunday,196,,Rainy,Butter Naan,35,33,9
12-12-2024,Thursday,280,,Cold,Chicken Curry,26,25,7
17-03-2024,Sunday,390,Corporate Party,Cloudy,Grilled Fish,50,50,3
04-02-2024,Sunday,152,,Cloudy,Chole Bhature,50,50,3
04-11-2024,Monday,190,Conference,Rainy,Chicken Biryani,50,50,3
28-06-2024,Friday,250,,Hot,Chole Bhature,20,20,3
06-08-2024,Tuesday,252,,Sunny,Aloo Paratha,46,46,3
10-06-2024,Monday,128,,Cloudy,Masala Dosa,34,31,3
17-05-2024,Friday,156,,Hot,Masala Dosa,45,43,9
14-03-2024,Thursday,376,,Cold,Chicken Biryani,42,40,9
04-04-2024,Thursday,129,Wedding,Hot,Dal Tadka,43,43,3
05-05-2024,Sunday,257,Festival,Hot,Grilled Fish,36,34,9
11-07-2024,Thursday,199,,Rainy,Quinoa Upma,50,46,4
23-02-2024,Friday,130,,Cold,Pav Bhaji,48,48,3
22-01-2024,Monday,54,Wedding,Hot,Butter Naan,37,33,4
08-12-2024,Sunday,342,Festival,Cold,Veg Biryani,50,50,3
28-09-2024,Saturday,348,,Sunny,Chicken Biryani,47,47,3
14-04-2024,Sunday,62,,Cloudy,Paneer Butter Masala,22,19,3
15-02-2024,Thursday,59,,Sunny,Dal Tadka,22,22,3
06-10-2024,Sunday,312,,Sunny,Chicken Biryani,31,30,7
23-03-2024,Saturday,293,Corporate Party,Sunny,Dal Tadka,50,46,4
12-09-2024,Thursday,394,,Cloudy,Dal Tadka,46,46,3
17-12-2024,Tuesday,318,Corporate Party,Cloudy,Butter Naan,50,50,3
14-08-2024,Wednesday,149,,Rainy,Veg Biryani,27,24,3
04-02-2024,Sunday,147,,Sunny,Paneer Butter Masala,47,47,3
16-11-2024,Saturday,177,Wedding,Rainy,Dal Tadka,50,46,4
20-12-2024,Friday,358,,Hot,Pav Bhaji,36,33,3
04-08-2024,Sunday,174,,Cold,Chicken Biryani,50,47,3
30-01-2024,Tuesday,216,Corporate Party,Sunny,Fried Rice,50,49,7
22-05-2024,Wednesday,141,,Cold,Masala Dosa,48,48,3
07-02-2024,Wednesday,185,,Sunny,Paneer Butter Masala,41,41,3
06-03-2024,Wednesday,178,,Sunny,Butter Naan,36,36,3
30-05-2024,Thursday,309,,Cloudy,Dal Tadka,50,50,3
20-12-2024,Friday,331,,Hot,Paneer Butter Masala,41,41,3
23-08-2024,Friday,291,,Rainy,Butter Naan,47,47,3
05-02-2024,Monday,163,,Hot,Butter Naan,20,20,3
10-04-2024,Wednesday,284,,Sunny,Veg Biryani,36,33,3
22-04-2024,Monday,151,,Sunny,Idli Sambar,48,48,3
07-01-2024,Sunday,164,Festival,Hot,Pav Bhaji,43,43,3
03-11-2024,Sunday,351,,Cold,Fried Rice,40,40,3
20-05-2024,Monday,186,,Sunny,Chicken Biryani,35,32,3
05-11-2024,Tuesday,399,Corporate Party,Rainy,Paneer Butter Masala,45,42,3
27-02-2024,Tuesday,191,,Rainy,Butter Naan,26,23,3
27-02-2024,Tuesday,225,,Cloudy,Dal Tadka,46,46,3
03-11-2024,Sunday,64,,Hot,Chicken Biryani,20,16,4
13-10-2024,Sunday,249,Wedding,Cloudy,Veg Biryani,43,43,3
18-12-2024,Wednesday,311,,Rainy,Chicken Biryani,50,50,3
06-09-2024,Friday,201,Wedding,Sunny,Pav Bhaji,31,31,3
25-10-2024,Friday,106,Conference,Cold,Veg Pulao,45,44,7
03-06-2024,Monday,193,Corporate Party,Sunny,Chicken Biryani,49,49,3
18-11-2024,Monday,246,,Sunny,Butter Naan,21,21,3
20-01-2024,Saturday,276,,Cold,Mutton Curry,36,32,4
18-12-2024,Wednesday,252,,Cold,Masala Dosa,28,28,3
21-10-2024,Monday,188,,Rainy,Butter Naan,29,29,3
25-05-2024,Saturday,387,,Rainy,Veg Biryani,41,40,7
22-09-2024,Sunday,204,Wedding,Sunny,Pasta Alfredo,40,38,9
18-06-2024,Tuesday,82,,Hot,Masala Dosa,20,19,7
12-07-2024,Friday,120,,Hot,Veg Pulao,32,32,3
14-07-2024,Sunday,379,,Rainy,Dal Tadka,48,48,3
10-03-2024,Sunday,126,Wedding,Rainy,Pizza Margherita,50,50,3
15-03-2024,Friday,130,,Cold,Paneer Butter Masala,32,32,3
29-01-2024,Monday,319,,Sunny,Veg Manchurian,38,36,9
26-01-2024,Friday,221,Wedding,Cold,Paneer Tikka,50,50,3
28-02-2024,Wednesday,81,,Cloudy,Masala Dosa,38,34,4
06-02-2024,Tuesday,152,,Cold,Chicken Biryani,35,35,3
16-05-2024,Thursday,268,Wedding,Sunny,Paneer Butter Masala,50,48,9
19-09-2024,Thursday,145,,Cloudy,Grilled Fish,47,47,3
30-04-2024,Tuesday,340,,Cold,Idli Sambar,41,41,3
14-09-2024,Saturday,141,,Cloudy,Chicken Biryani,37,37,3
19-08-2024,Monday,140,Corporate Party,Hot,Veg Biryani,48,48,3
31-07-2024,Wednesday,169,Wedding,Sunny,Butter Naan,50,50,3
24-09-2024,Tuesday,160,,Rainy,Bruschetta,27,23,4
17-09-2024,Tuesday,395,,Rainy,Chicken Curry,50,50,3
15-06-2024,Saturday,135,,Rainy,Grilled Fish,50,47,3
18-01-2024,Thursday,315,,Cloudy,Dal Tadka,50,48,9
10-10-2024,Thursday,89,,Cold,Fried Rice,43,41,9
31-10-2024,Thursday,224,,Rainy,Butter Naan,38,38,3
19-11-2024,Tuesday,73,,Rainy,Chole Bhature,25,21,4
26-02-2024,Monday,52,,Cold,Chicken Curry,24,24,3
19-02-2024,Monday,354,,Hot,Veg Biryani,41,38,3
08-08-2024,Thursday,76,,Sunny,Pav Bhaji,26,24,9
01-07-2024,Monday,98,,Cold,Aloo Paratha,40,40,3
27-09-2024,Friday,356,,Cold,Dal Tadka,50,48,9
13-02-2024,Tuesday,155,,Rainy,Aloo Paratha,41,39,9
29-09-2024,Sunday,261,,Hot,Pizza Margherita,30,28,9
21-06-2024,Friday,52,Conference,Hot,Grilled Fish,39,39,3
10-08-2024,Saturday,211,,Cold,Idli Sambar,50,50,3
05-06-2024,Wednesday,276,,Sunny,Pumpkin Soup,22,19,3
11-05-2024,Saturday,326,Wedding,Cold,Fried Rice,50,49,7
15-08-2024,Thursday,151,,Hot,Chicken Biryani,39,39,3
15-10-2024,Tuesday,143,,Hot,Fried Rice,39,38,7
10-12-2024,Tuesday,83,,Hot,Masala Dosa,45,43,9
03-02-2024,Saturday,278,,Sunny,Chole Bhature,44,44,3
09-02-2024,Friday,290,,Rainy,Dal Tadka,46,43,3
17-01-2024,Wednesday,341,Conference,Rainy,Pav Bhaji,50,50,3
04-12-2024,Wednesday,380,,Cold,Zucchini Pasta,50,47,3
30-03-2024,Saturday,391,,Hot,Pav Bhaji,34,34,3
02-08-2024,Friday,72,,Sunny,Hakka Noodles,38,34,4
07-06-2024,Friday,62,Conference,Cloudy,Fried Rice,50,50,3
22-06-2024,Saturday,336,,Cold,Aloo Paratha,50,50,3
15-12-2024,Sunday,357,Conference,Rainy,Butter Naan,50,50,3
31-12-2024,Tuesday,61,,Cloudy,Quinoa Upma,29,29,3
07-08-2024,Wednesday,166,,Cloudy,Chole Bhature,31,27,4
23-08-2024,Friday,170,Festival,Hot,Pasta Alfredo,36,36,3
20-03-2024,Wednesday,106,,Hot,Masala Dosa,41,41,3
16-12-2024,Monday,244,,Sunny,Chole Bhature,50,46,4
10-09-2024,Tuesday,222,,Cloudy,Veg Manchurian,30,30,3
19-10-2024,Saturday,69,,Cloudy,Grilled Fish,50,50,3
28-09-2024,Saturday,131,,Cloudy,Chicken Biryani,41,41,3
27-04-2024,Saturday,197,,Sunny,Veg Biryani,49,49,3
19-10-2024,Saturday,383,,Cold,Chole Bhature,50,46,4
26-05-2024,Sunday,395,,Cold,Hakka Noodles,50,50,3
24-09-2024,Tuesday,337,,Sunny,Butter Naan,44,44,3
10-10-2024,Thursday,71,,Hot,Mutton Curry,24,24,3
29-02-2024,Thursday,286,Conference,Sunny,Chole Bhature,45,41,4
10-04-2024,Wednesday,350,Festival,Hot,Chicken Biryani,50,46,4
10-04-2024,Wednesday,176,,Hot,Veg Biryani,43,39,4
10-10-2024,Thursday,338,Corporate Party,Rainy,Zucchini Pasta,50,50,3
24-06-2024,Monday,394,Corporate Party,Hot,Pasta Alfredo,50,50,3
01-05-2024,Wednesday,248,,Rainy,Chicken Curry,50,49,7
01-10-2024,Tuesday,383,,Sunny,Zucchini Pasta,50,50,3
27-05-2024,Monday,228,,Cold,Pav Bhaji,37,37,3
09-05-2024,Thursday,352,Conference,Rainy,Masala Dosa,50,48,9
23-02-2024,Friday,231,Wedding,Hot,Butter Naan,50,46,4
22-07-2024,Monday,63,,Hot,Chicken Curry,38,36,9
15-11-2024,Friday,379,Conference,Cold,Grilled Fish,47,45,9
18-11-2024,Monday,255,Corporate Party,Hot,Chicken Curry,41,37,4
03-01-2024,Wednesday,388,,Rainy,Chicken Biryani,46,46,3
05-09-2024,Thursday,146,,Sunny,Chicken Biryani,28,28,3
11-06-2024,Tuesday,164,Wedding,Cold,Masala Dosa,39,36,3
29-03-2024,Friday,221,,Cold,Fried Rice,41,41,3
27-04-2024,Saturday,221,,Cold,Chicken Biryani,50,50,3
18-01-2024,Thursday,109,Festival,Cloudy,Pumpkin Soup,40,40,3
23-09-2024,Monday,190,Festival,Cold,Veg Biryani,50,50,3
29-12-2024,Sunday,238,Conference,Rainy,Chole Bhature,48,46,9
09-11-2024,Saturday,141,,Cold,Paneer Tikka,41,41,3
23-03-2024,Saturday,152,Wedding,Cloudy,Chicken Curry,50,47,3
20-09-2024,Friday,299,,Sunny,Avocado Toast,30,30,3
16-03-2024,Saturday,395,,Sunny,Paneer Tikka,40,39,7
02-09-2024,Monday,144,,Cloudy,Veg Pulao,39,36,3
26-07-2024,Friday,63,Corporate Party,Cold,Idli Sambar,50,48,9
10-12-2024,Tuesday,226,,Rainy,Butter Naan,44,41,3
10-10-2024,Thursday,199,Wedding,Sunny,Aloo Paratha,50,47,3
30-05-2024,Thursday,197,,Cloudy,Dal Tadka,30,30,3
10-09-2024,Tuesday,198,,Sunny,Paneer Butter Masala,20,19,7
31-10-2024,Thursday,319,,Cloudy,Paneer Butter Masala,46,43,3
13-06-2024,Thursday,236,,Sunny,Veg Pulao,46,43,3
07-03-2024,Thursday,316,,Cold,Butter Naan,32,32,3
11-11-2024,Monday,185,Wedding,Cloudy,Chicken Curry,47,47,3
17-09-2024,Tuesday,359,,Hot,Pav Bhaji,47,43,4
30-08-2024,Friday,67,Corporate Party,Cold,Hakka Noodles,50,50,3
24-05-2024,Friday,394,,Rainy,Dal Tadka,48,48,3
11-07-2024,Thursday,72,,Sunny,Dal Tadka,25,25,3
10-04-2024,Wednesday,307,,Cold,Dal Tadka,49,49,3
25-10-2024,Friday,89,,Cloudy,Bruschetta,40,40,3
01-01-2024,Monday,376,,Cloudy,Chicken Curry,39,39,3
26-02-2024,Monday,259,,Sunny,Veg Pulao,20,20,3
13-05-2024,Monday,301,,Cold,Aloo Paratha,50,50,3
01-05-2024,Wednesday,196,,Hot,Pav Bhaji,35,33,9
30-09-2024,Monday,249,Wedding,Cold,Hakka Noodles,50,49,7
23-01-2024,Tuesday,79,,Sunny,Grilled Fish,40,39,7
12-09-2024,Thursday,368,,Rainy,Chicken Biryani,48,45,3
24-01-2024,Wednesday,357,,Sunny,Chole Bhature,48,48,3
15-10-2024,Tuesday,238,Conference,Sunny,Grilled Fish,32,30,9
25-06-2024,Tuesday,220,,Sunny,Paneer Butter Masala,49,47,9
06-01-2024,Saturday,303,,Cold,Chicken Curry,50,50,3
12-10-2024,Saturday,97,,Rainy,Mutton Curry,50,48,9
30-01-2024,Tuesday,78,,Rainy,Butter Naan,46,46,3
08-11-2024,Friday,207,,Hot,Grilled Fish,43,43,3
18-02-2024,Sunday,299,,Sunny,Kale Smoothie,50,48,9
25-04-2024,Thursday,57,,Cloudy,Aloo Paratha,24,21,3
10-03-2024,Sunday,370,,Sunny,Veg Pulao,50,46,4
23-03-2024,Saturday,180,Festival,Cloudy,Masala Dosa,39,37,9
17-07-2024,Wednesday,156,,Cold,Chicken Biryani,28,28,3
11-12-2024,Wednesday,344,Conference,Cold,Butter Naan,49,49,3
11-11-2024,Monday,254,,Hot,Paneer Butter Masala,46,43,3
20-01-2024,Saturday,279,,Cloudy,Chicken Biryani,44,41,3
25-06-2024,Tuesday,117,,Hot,Fried Rice,45,41,4
05-07-2024,Friday,149,,Hot,Pav Bhaji,46,44,9
25-05-2024,Saturday,74,,Cold,Chicken Biryani,32,32,3
05-09-2024,Thursday,314,,Cloudy,Fried Rice,38,38,3
27-01-2024,Saturday,230,Wedding,Cold,Hakka Noodles,41,41,3
12-07-2024,Friday,288,,Sunny,Chicken Biryani,46,46,3
03-07-2024,Wednesday,179,,Cloudy,Paneer Butter Masala,39,39,3
24-04-2024,Wednesday,198,Conference,Rainy,Sushi Rolls,50,49,7
20-05-2024,Monday,161,,Cold,Pav Bhaji,45,42,3
01-06-2024,Saturday,148,,Sunny,Pizza Margherita,47,44,3
28-12-2024,Saturday,230,,Rainy,Masala Dosa,50,50,3
30-03-2024,Saturday,257,Conference,Hot,Idli Sambar,41,41,3
01-04-2024,Monday,294,,Hot,Veg Biryani,23,23,3
05-04-2024,Friday,398,,Hot,Chole Bhature,45,42,3
22-04-2024,Monday,260,,Cloudy,Paneer Butter Masala,49,45,4
23-05-2024,Thursday,385,,Sunny,Veg Pulao,50,50,3
16-11-2024,Saturday,388,,Cold,Paneer Butter Masala,50,47,3
20-04-2024,Saturday,266,,Cold,Dal Tadka,50,46,4
29-06-2024,Saturday,104,,Rainy,Grilled Fish,37,33,4
15-03-2024,Friday,199,Wedding,Sunny,Aloo Paratha,50,50,3
01-04-2024,Monday,350,Festival,Cold,Grilled Fish,50,49,7
09-02-2024,Friday,168,,Cloudy,Pizza Margherita,23,23,3
16-03-2024,Saturday,231,Conference,Rainy,Veg Biryani,50,50,3
27-01-2024,Saturday,97,,Cold,Chicken Biryani,46,42,4
01-08-2024,Thursday,191,,Hot,Fried Rice,38,36,9
08-04-2024,Monday,220,Corporate Party,Hot,Veg Manchurian,50,50,3
18-07-2024,Thursday,67,,Cloudy,Hakka Noodles,33,30,3
06-11-2024,Wednesday,223,,Hot,Grilled Fish,20,20,3
30-12-2024,Monday,337,,Rainy,Grilled Fish,38,37,7
27-02-2024,Tuesday,198,,Sunny,Paneer Tikka,30,30,3
22-10-2024,Tuesday,125,Corporate Party,Cold,Falafel Wrap,50,46,4
20-08-2024,Tuesday,99,,Rainy,Dal Tadka,44,41,3
09-02-2024,Friday,198,,Cold,Veg Manchurian,37,34,3
29-12-2024,Sunday,281,,Cold,Veg Pulao,50,50,3
16-11-2024,Saturday,333,Conference,Sunny,Dal Tadka,50,49,7
11-10-2024,Friday,350,,Rainy,Sushi Rolls,33,33,3
28-02-2024,Wednesday,323,,Cold,Chole Bhature,50,48,9
23-02-2024,Friday,272,,Cloudy,Fried Rice,35,35,3
29-10-2024,Tuesday,188,,Cold,Butter Naan,37,34,3
22-08-2024,Thursday,109,,Rainy,Pizza Margherita,33,33,3
08-01-2024,Monday,338,Wedding,Hot,Tofu Curry,48,48,3
02-11-2024,Saturday,365,,Cold,Pav Bhaji,47,47,3
10-01-2024,Wednesday,111,Festival,Cloudy,Pav Bhaji,29,29,3
15-10-2024,Tuesday,316,,Sunny,Chicken Curry,32,29,3
28-09-2024,Saturday,301,,Hot,Idli Sambar,36,36,3
31-08-2024,Saturday,130,Conference,Cold,Veg Biryani,50,50,3
12-10-2024,Saturday,359,,Cloudy,Aloo Paratha,41,40,7
12-05-2024,Sunday,339,,Rainy,Paneer Butter Masala,50,47,3
19-06-2024,Wednesday,373,,Rainy,Pav Bhaji,50,50,3
30-11-2024,Saturday,168,Conference,Sunny,Chicken Biryani,46,46,3
23-02-2024,Friday,97,,Hot,Grilled Fish,27,27,3
07-06-2024,Friday,125,,Rainy,Chicken Biryani,50,49,7
16-09-2024,Monday,355,,Rainy,Masala Dosa,50,50,3
13-03-2024,Wednesday,236,Wedding,Sunny,Chicken Biryani,50,49,7
11-06-2024,Tuesday,117,,Rainy,Masala Dosa,31,31,3
30-07-2024,Tuesday,230,,Rainy,Paneer Butter Masala,35,35,3
16-08-2024,Friday,275,Corporate Party,Cloudy,Grilled Fish,47,47,3
14-03-2024,Thursday,312,,Hot,Butter Naan,30,28,9
21-06-2024,Friday,395,,Hot,Chicken Biryani,29,29,3
02-03-2024,Saturday,92,,Rainy,Masala Dosa,50,48,9
06-01-2024,Saturday,196,,Sunny,Butter Naan,36,36,3
15-09-2024,Sunday,165,,Cloudy,Aloo Paratha,34,33,7
02-02-2024,Friday,270,,Rainy,Chicken Curry,41,41,3
23-03-2024,Saturday,141,Corporate Party,Cloudy,Zucchini Pasta,50,47,3
05-10-2024,Saturday,311,,Rainy,Masala Dosa,39,39,3
13-07-2024,Saturday,315,,Sunny,Pasta Alfredo,50,46,4
01-02-2024,Thursday,185,,Sunny,Mutton Curry,40,40,3
12-04-2024,Friday,364,,Rainy,Chicken Biryani,50,50,3
28-10-2024,Monday,323,,Sunny,Paneer Butter Masala,50,50,3
07-04-2024,Sunday,289,,Cold,Masala Dosa,41,41,3
06-12-2024,Friday,51,,Cloudy,Chole Bhature,27,27,3
23-02-2024,Friday,211,,Hot,Pav Bhaji,37,37,3
31-03-2024,Sunday,120,Corporate Party,Cold,Hakka Noodles,50,46,4
27-06-2024,Thursday,148,Wedding,Rainy,Dal Tadka,50,50,3
16-04-2024,Tuesday,95,,Cloudy,Paneer Butter Masala,24,23,7
24-03-2024,Sunday,70,,Sunny,Pasta Alfredo,43,41,9
16-05-2024,Thursday,358,,Cold,Chicken Biryani,50,47,3
10-06-2024,Monday,325,Corporate Party,Sunny,Butter Naan,50,50,3
05-01-2024,Friday,344,,Rainy,Pav Bhaji,36,33,3
29-01-2024,Monday,67,,Cold,Idli Sambar,26,26,3
